자치구,행정동,성별,연령대,총인구수,1인가구수,데이터 사용량,평일 총 이동 횟수 미추정 인구수,평일 총 이동 횟수,휴일 이동 미추정 인구수,휴일 총 이동 횟수 평균,평일 총 이동 거리 미추정 인구수,평일 총 이동 거리 합계,휴일 총 이동 거리 미추정 인구수,휴일 총 이동 거리 합계,지하철 이용 미추정 인구수,지하철이동일수 합계,게임 서비스 사용 미추정 인구수,게임 서비스 사용일수,금융 서비스 사용 미추정 인구수,금융 서비스 사용일수,쇼핑 서비스 사용 미추정 인구수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용 미추정 인구수,동영상/방송 서비스 사용일수,유튜브 사용 미추정 인구수,유튜브 사용일수,넷플릭스 사용 미추정 인구수,넷플릭스 사용일수,배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수
성동구,성수2가1동,1,50,2578,556,13.9,363,81.5,427,32.9,482,2314.1,515,1116.1,328,43.8,102,135.9,511,169.6,436,198.9,678,59.5,78,-0.2,2011,-1.7,2181,24.8,2516,7.0,2551,5.1
성동구,성수2가1동,1,60,1056,270,5.199999999999999,229,53.400000000000006,346,26.1,327,1350.0,379,709.7,273,32.5,97,96.7,485,72.3,457,85.0,512,36.2,89,-0.8,1015,-2.0,1026,10.7,1052,3.4,1056,0.0
성동구,성수2가1동,2,20,1370,348,22.6,72,50.3,114,22.4,110,1048.2,158,688.7,79,30.0,19,83.6,45,173.0,30,248.10000000000002,101,52.6,4,0.2,263,-0.1,228,31.1,1275,5.5,1315,3.4
성동구,성수2가1동,2,30,1477,325,18.4,155,50.3,185,20.9,193,902.4,234,664.1,142,28.700000000000003,58,82.4,83,194.60000000000002,78,302.9,111,55.3,28,0.1,404,-0.30000000000000004,277,28.6,1327,5.9,1405,3.4
성동구,성수2가1동,2,40,1458,278,10.3,150,47.3,234,19.200000000000003,249,889.7,288,599.1,164,26.200000000000003,65,84.2,151,170.5,123,271.9,248,42.099999999999994,52,-0.2,729,-0.7,606,21.6,1369,7.9,1433,3.4
성동구,성수2가1동,2,50,2447,485,6.5,327,67.8,414,28.1,506,1315.9,501,870.7,325,36.4,76,109.7,372,149.89999999999998,334,222.1,727,44.7,49,-0.4,1893,-1.7,1938,18.7,2390,10.1,2430,5.1
성동구,성수2가1동,2,60,1273,377,2.6,342,43.1,517,18.6,501,771.4,578,511.7,398,23.8,188,92.69999999999999,678,69.2,633,99.3,777,30.7,165,-1.1,1204,-1.9,1236,20.299999999999997,1273,0.0,1270,3.4
성동구,성수2가3동,1,20,973,330,35.6,81,47.4,110,23.700000000000003,98,1168.6,123,726.6,83,28.0,39,129.9,62,184.7,65,196.5,85,58.3,25,0.4,241,-0.2,199,29.4,839,7.5,964,3.4
성동구,성수2가3동,1,30,1193,355,28.0,163,56.2,165,23.3,165,1458.1,177,849.7,146,32.1,88,122.0,158,243.8,148,259.0,182,66.19999999999999,65,0.1,410,-0.4,309,30.2,1031,7.800000000000001,1177,3.4
성동구,성수2가3동,1,40,1011,206,18.9,172,57.3,228,22.5,188,1657.2,230,817.9000000000001,166,30.9,130,110.7,239,205.8,200,244.60000000000002,257,55.3,83,-0.1,549,-0.7,577,22.9,949,8.5,1004,3.4
성동구,성수2가3동,1,50,1540,205,12.9,223,79.6,276,33.0,285,2460.8,311,1275.8,232,45.0,114,129.5,329,185.4,294,199.1,392,53.6,94,-0.30000000000000004,1194,-1.7,1318,19.6,1508,11.4,1532,5.1
성동구,성수2가3동,1,60,712,144,6.0,118,58.9,194,27.5,174,1489.0,235,756.4,133,36.2,68,96.4,282,86.8,285,100.1,303,38.5,68,-0.8,657,-1.7999999999999998,694,32.1,710,1.7,709,1.7
성동구,성수2가3동,2,20,945,337,24.1,65,50.6,70,22.6,69,1120.1999999999998,98,817.3,57,30.6,23,80.1,30,174.10000000000002,21,252.0,52,52.6,9,0.4,176,-0.1,104,29.4,894,5.0,900,3.4
성동구,성수2가3동,2,30,1043,296,19.0,75,48.599999999999994,109,21.1,112,999.0999999999999,142,715.8,77,29.3,47,82.1,75,212.3,59,305.4,91,53.8,26,0.1,295,-0.30000000000000004,194,28.7,924,6.9,996,3.4
성동구,성수2가3동,2,40,823,166,12.3,105,49.9,148,19.5,144,1062.7,155,609.0999999999999,112,27.9,46,77.69999999999999,83,177.4,80,265.70000000000005,144,45.0,23,-0.1,408,-0.6,350,21.4,764,8.7,806,3.4
성동구,성수2가3동,2,50,1427,190,5.2,223,66.2,235,27.1,309,1340.1,290,865.0,216,35.7,92,105.1,219,142.5,199,199.9,445,33.7,55,-0.5,1106,-1.6,1162,22.8,1403,10.1,1416,3.4
성동구,성수2가3동,2,60,794,197,2.3,188,43.0,296,19.5,274,905.9,358,559.9,228,25.5,101,89.8,389,67.1,364,98.39999999999999,465,27.9,91,-1.0,748,-2.0,769,19.8,791,5.0,789,3.4
성동구,송정동,1,20,905,257,33.8,53,46.6,90,21.5,101,1040.7,132,635.9000000000001,79,26.7,13,133.5,35,183.2,34,192.0,44,58.8,6,0.5,260,-0.4,141,29.6,784,5.4,877,3.4
성동구,송정동,1,30,1129,292,30.2,81,64.3,118,25.5,105,1537.5,149,875.8,83,34.0,25,136.7,118,262.8,69,279.2,134,66.7,23,0.30000000000000004,316,-0.30000000000000004,246,30.6,949,8.0,1098,3.4
성동구,송정동,1,40,1090,236,17.299999999999997,121,61.3,176,23.3,192,1774.8000000000002,232,774.9,146,31.5,58,117.9,116,201.5,100,236.5,189,50.4,41,0.0,629,-0.8,531,23.299999999999997,987,8.2,1081,1.7
성동구,송정동,1,50,1603,419,12.8,163,81.3,238,34.7,256,1972.9,350,1078.5,188,43.7,59,141.2,289,164.89999999999998,237,174.6,401,57.3,49,-0.2,1318,-1.7,1386,26.0,1575,6.699999999999999,1603,0.0
성동구,송정동,1,60,632,187,3.6999999999999997,135,55.599999999999994,176,24.6,190,1264.6,227,626.8000000000001,162,34.2,56,98.1,277,67.5,266,65.4,296,33.099999999999994,45,-0.8999999999999999,599,-2.0,616,5.0,626,0.0,626,0.0
성동구,송정동,2,20,789,247,23.0,43,52.0,55,23.4,55,1021.8,88,743.3,49,29.8,14,84.6,25,176.0,16,250.0,34,54.4,8,0.4,125,0.0,101,32.7,746,5.9,763,3.4
성동구,송정동,2,30,889,232,20.6,83,54.5,90,22.3,122,955.1999999999999,142,724.9000000000001,88,31.700000000000003,30,85.19999999999999,48,197.89999999999998,27,288.5,65,55.0,5,0.1,252,-0.30000000000000004,170,31.1,827,5.2,864,3.4
성동구,송정동,2,40,926,201,12.100000000000001,72,51.6,118,19.6,130,883.7,161,555.6,85,27.8,23,85.6,71,179.1,59,276.5,137,46.4,14,-0.1,549,-0.8,376,24.2,807,9.3,903,3.4
성동구,송정동,2,50,1443,350,7.1,168,65.8,168,27.6,319,1026.9,348,832.6,183,36.3,57,115.5,211,144.6,219,213.2,483,43.5,45,-0.4,1194,-1.7,1163,28.8,1418,9.899999999999999,1440,1.7
성동구,송정동,2,60,718,246,3.3,204,44.400000000000006,303,20.6,292,680.4,367,499.1,251,25.8,111,93.8,360,72.1,366,95.1,444,23.4,101,-1.3,688,-2.0,685,26.0,718,0.0,714,1.7
성동구,옥수동,1,20,1319,111,33.3,92,47.2,164,23.8,122,1130.4,186,662.9,104,28.3,45,129.6,112,182.1,102,183.3,138,58.900000000000006,28,0.5,395,-0.30000000000000004,316,25.1,1152,6.7,1305,1.7
성동구,옥수동,1,30,2084,286,24.1,155,66.30000000000001,186,27.9,153,1576.4,207,880.3,155,36.599999999999994,100,113.7,190,253.6,153,256.7,226,64.7,46,0.30000000000000004,518,-0.30000000000000004,534,27.0,1742,9.0,2039,3.4
성동구,옥수동,1,40,1761,265,16.5,119,70.4,157,26.3,127,1834.1,186,886.7,128,36.900000000000006,81,110.7,225,234.8,154,261.0,231,59.2,49,0.1,626,-0.5,706,19.9,1502,9.0,1747,3.4
성동구,옥수동,1,50,2106,192,12.6,145,102.8,227,39.2,178,2762.6,252,1340.4,159,51.7,108,130.9,300,219.9,241,237.9,397,62.7,75,-0.2,1380,-1.5,1636,22.0,2011,10.8,2081,5.1
성동구,옥수동,1,60,1178,204,4.2,109,66.2,240,28.5,153,1627.0,301,791.5,151,38.4,93,95.6,416,86.6,392,91.9,504,35.5,79,-0.7000000000000001,1043,-1.7999999999999998,1138,14.1,1166,13.0,1177,1.7
성동구,옥수동,2,20,1415,133,21.4,65,54.4,73,25.0,70,1102.1,104,698.7,60,31.799999999999997,30,72.9,63,150.4,38,231.1,92,49.2,13,0.2,246,-0.1,231,25.6,1330,6.3,1343,3.4
성동구,옥수동,2,30,2350,297,15.7,127,53.8,153,24.8,168,1016.2,199,754.8,124,30.8,61,66.5,87,186.4,77,294.1,146,50.5,27,0.1,576,-0.30000000000000004,362,23.9,2133,7.699999999999999,2223,3.4
성동구,옥수동,2,40,1746,242,9.4,88,49.8,131,21.8,137,982.6,187,673.4,82,27.6,69,68.7,128,159.8,86,257.79999999999995,211,40.6,37,-0.1,685,-0.5,590,18.9,1614,6.6,1676,3.4
성동구,옥수동,2,50,2486,232,6.8,158,72.19999999999999,277,30.5,223,1439.4,379,906.2,155,38.3,79,99.9,217,161.0,183,237.8,567,41.0,34,-0.30000000000000004,1672,-1.5,1856,20.6,2425,8.8,2434,5.1
성동구,옥수동,2,60,1560,345,3.1,267,46.2,515,21.1,394,918.0,599,561.5,324,26.1,185,86.9,706,67.5,614,97.1,811,28.3,159,-0.9,1409,-1.7999999999999998,1483,19.0,1556,5.0,1554,5.1
성동구,왕십리2동,1,20,1017,222,38.4,75,45.400000000000006,123,21.8,105,1001.6,126,656.0,90,26.9,24,139.3,45,206.89999999999998,63,218.39999999999998,71,66.80000000000001,17,0.5,230,-0.2,207,29.200000000000003,820,7.9,987,3.4
성동구,왕십리2동,1,30,1218,241,25.8,77,63.2,105,25.200000000000003,82,1415.0,132,844.2,93,33.8,44,122.7,102,265.7,97,276.3,113,64.2,20,0.4,321,-0.30000000000000004,239,29.299999999999997,963,8.0,1181,3.4
성동구,왕십리2동,1,40,1289,187,16.7,124,68.5,177,24.6,143,1751.3000000000002,194,811.3,156,33.0,60,115.19999999999999,150,227.5,120,261.4,197,58.0,60,0.1,574,-0.7,584,20.200000000000003,1076,7.699999999999999,1265,3.4
성동구,왕십리2동,1,50,1574,166,10.2,123,89.8,190,33.2,177,2336.2,241,1097.3,166,44.3,62,133.5,215,203.20000000000002,211,209.8,341,54.5,54,-0.2,1164,-1.5,1287,22.0,1528,8.6,1561,3.4
성동구,왕십리2동,1,60,716,134,3.8,88,53.9,183,24.6,148,1066.1,243,584.6,149,32.2,55,93.8,277,66.7,281,78.5,340,34.6,60,-0.9,663,-2.0,686,8.3,714,0.0,712,1.7
성동구,왕십리2동,2,20,1061,253,20.799999999999997,35,51.3,54,22.200000000000003,58,1054.4,89,650.3,47,29.0,8,77.9,24,150.1,8,221.3,58,46.6,4,0.30000000000000004,193,-0.1,139,26.1,968,5.199999999999999,1025,3.4
성동구,왕십리2동,2,30,1167,207,17.7,91,48.7,113,21.1,120,917.0,142,708.5999999999999,83,26.5,29,69.5,59,195.6,37,300.4,71,50.9,7,0.1,291,-0.30000000000000004,180,25.6,1008,6.9,1115,3.4
성동구,왕십리2동,2,40,1311,193,9.8,95,51.2,147,19.9,151,784.4,207,567.4,108,25.200000000000003,45,81.9,89,189.3,49,274.0,135,42.7,21,-0.1,611,-0.7,479,21.5,1158,7.3,1289,3.4
성동구,왕십리2동,2,50,1582,166,6.1,180,69.0,185,28.0,270,1278.3,295,924.5999999999999,222,34.7,40,109.0,167,165.5,157,238.39999999999998,410,40.6,27,-0.30000000000000004,1196,-1.6,1261,23.0,1560,12.399999999999999,1571,5.1
성동구,왕십리2동,2,60,1014,246,3.3000000000000003,205,42.7,321,19.2,328,797.4000000000001,419,538.5,303,24.2,125,89.2,493,70.5,504,112.30000000000001,568,28.6,107,-1.1,953,-2.0,969,26.5,1012,1.7,1012,1.7
성동구,왕십리도선동,1,20,1834,482,32.8,131,47.0,196,21.1,173,1113.8,225,690.2,133,26.6,36,131.2,107,184.2,99,193.4,123,62.7,19,0.5,409,-0.2,347,29.7,1568,6.5,1802,3.4
성동구,왕십리도선동,1,30,2156,592,24.9,196,60.4,242,24.4,225,1316.1,287,829.2,201,32.3,103,122.9,212,255.8,163,265.8,245,67.80000000000001,61,0.30000000000000004,609,-0.4,492,31.2,1753,8.3,2096,3.4
성동구,왕십리도선동,1,40,1889,339,19.9,214,62.7,253,22.2,267,1598.1999999999998,287,808.5999999999999,228,30.3,96,119.30000000000001,255,236.2,191,253.10000000000002,307,57.4,60,0.1,796,-0.5,837,21.4,1640,8.3,1873,3.4
성동구,왕십리도선동,1,50,2597,347,12.6,266,90.1,333,34.4,351,2434.7,423,1266.6,285,43.3,114,134.5,389,208.6,337,207.6,582,58.0,97,-0.2,1882,-1.5,2141,23.5,2482,16.200000000000003,2583,5.1
성동구,왕십리도선동,1,60,1306,275,5.0,225,58.5,379,25.4,332,1490.2,459,792.6,307,34.2,107,101.7,561,91.1,495,98.30000000000001,594,37.7,93,-0.7000000000000001,1193,-1.9,1257,22.0,1297,13.3,1301,3.4
성동구,왕십리도선동,2,20,2094,624,21.799999999999997,108,51.099999999999994,141,22.1,140,1088.3000000000002,171,771.9,98,28.7,34,78.7,52,162.2,47,234.6,102,50.6,13,0.4,314,0.0,259,29.4,1939,6.4,1988,3.4
성동구,왕십리도선동,2,30,2195,476,15.8,177,50.8,206,21.5,223,926.0,245,739.8,179,27.5,76,74.3,112,203.4,94,304.8,157,50.7,39,0.1,599,-0.30000000000000004,337,26.8,1931,6.9,2086,3.4
성동구,왕십리도선동,2,40,1902,333,10.399999999999999,212,46.2,233,18.2,316,839.0999999999999,299,616.1,211,22.7,69,77.0,155,182.7,98,275.6,237,42.5,46,-0.1,830,-0.5,693,21.0,1727,6.9,1876,3.4
성동구,왕십리도선동,2,50,2714,358,6.5,342,65.2,345,27.0,531,1254.7,520,905.4,357,32.6,89,109.0,325,156.6,243,223.5,660,41.4,63,-0.4,1982,-1.6,2137,23.2,2669,7.0,2673,5.1
성동구,왕십리도선동,2,60,1847,470,2.8,462,40.0,725,20.1,701,778.1,818,538.2,603,23.2,274,88.5,996,70.8,970,103.5,1088,30.9,243,-1.1,1750,-1.9,1780,30.8,1841,6.7,1839,5.1
성동구,용답동,1,20,1270,516,30.6,88,47.7,106,22.6,131,1168.1,118,764.1,92,28.6,31,132.7,74,190.10000000000002,74,201.2,104,58.5,21,0.4,286,-0.2,220,28.8,1090,6.1,1243,3.4
성동구,용답동,1,30,1479,622,31.200000000000003,141,61.7,177,25.0,160,1437.8000000000002,186,832.0999999999999,143,35.5,70,134.0,128,260.1,96,267.4,151,67.0,47,0.30000000000000004,402,-0.30000000000000004,347,32.8,1261,7.6,1446,3.4
성동구,용답동,1,40,1681,364,21.0,175,63.2,209,22.9,225,1653.6,284,736.4,176,34.9,70,121.6,169,212.8,161,260.1,217,55.5,66,0.1,831,-0.7,798,23.6,1477,7.3999999999999995,1654,3.4
성동구,용답동,1,50,2218,500,14.5,239,86.7,282,34.0,308,2228.3,410,1158.4,207,48.1,108,142.8,381,176.3,373,202.4,494,57.4,85,-0.2,1660,-1.7,1798,30.7,2155,12.1,2207,3.4
성동구,용답동,1,60,1006,256,6.8999999999999995,160,53.7,313,25.8,272,1392.5,397,714.3,198,34.2,121,99.1,462,79.5,453,92.6,495,35.6,107,-0.8999999999999999,938,-1.7999999999999998,971,30.3,1000,5.0,999,1.7
성동구,용답동,2,20,1225,532,23.3,49,55.400000000000006,64,25.0,65,1191.1,93,833.0,50,33.4,14,79.0,20,170.10000000000002,14,251.3,37,52.599999999999994,12,0.4,199,0.0,100,31.5,1171,5.9,1180,3.4
성동구,용답동,2,30,1149,457,17.8,88,54.900000000000006,109,23.0,124,1083.3,123,774.4,75,32.7,50,86.1,84,209.1,80,315.4,111,56.0,39,0.1,351,-0.30000000000000004,230,30.7,1054,6.800000000000001,1101,3.4
성동구,용답동,2,40,1370,296,9.5,116,48.8,149,18.4,178,895.6,259,537.5,96,27.9,35,83.4,110,163.9,84,268.1,192,44.3,26,-0.1,696,-0.7,584,21.1,1274,5.4,1346,3.4
성동구,용답동,2,50,1913,428,6.9,282,66.8,321,27.0,426,1172.1,448,834.3,248,38.8,90,124.5,321,156.0,290,235.0,603,46.3,75,-0.5,1501,-1.7,1599,24.0,1862,12.8,1888,5.1
성동구,용답동,2,60,1247,374,2.7,364,43.099999999999994,525,20.3,555,706.0,622,514.5,420,27.7,245,96.2,688,68.4,699,90.19999999999999,772,29.200000000000003,218,-1.2,1198,-2.0,1221,23.4,1243,8.3,1241,3.4
성동구,응봉동,1,20,842,61,34.8,63,49.3,93,22.299999999999997,89,1035.6,140,566.8,64,28.7,14,135.0,54,167.5,39,170.9,72,64.80000000000001,4,0.6,211,-0.30000000000000004,239,25.6,756,5.1,821,3.4
성동구,응봉동,1,30,1234,144,28.599999999999998,72,67.7,120,26.4,94,1700.1,143,849.2,83,37.1,59,125.9,108,271.4,80,283.29999999999995,104,68.6,35,0.30000000000000004,345,-0.30000000000000004,311,28.0,1022,7.5,1217,3.4
성동구,응봉동,1,40,1538,123,18.6,113,72.1,169,24.8,126,1920.3,201,829.5,123,37.4,71,126.1,160,239.5,129,270.2,228,61.8,48,0.1,601,-0.5,656,21.5,1349,7.4,1509,3.4
성동구,응봉동,1,50,1466,109,12.3,103,99.7,163,36.6,132,2708.9,172,1211.7,103,50.5,71,130.0,209,222.9,151,236.6,287,60.8,42,-0.2,992,-1.5,1106,20.900000000000002,1402,11.399999999999999,1460,1.7
성동구,응봉동,1,60,932,146,4.4,113,64.6,210,26.8,188,1557.0,277,714.4,149,38.0,77,94.1,378,80.9,371,98.3,430,36.5,66,-0.7000000000000001,853,-1.7999999999999998,899,17.6,926,11.600000000000001,932,0.0
성동구,응봉동,2,20,857,70,19.6,28,52.2,42,23.0,52,911.8,73,591.9000000000001,37,31.5,10,72.3,21,136.5,21,206.7,64,44.9,5,0.2,170,-0.2,165,25.700000000000003,813,6.3,839,3.4
성동구,응봉동,2,30,1439,152,16.3,61,52.5,77,22.0,98,906.0,125,653.4,58,29.700000000000003,24,72.19999999999999,66,192.60000000000002,40,305.9,102,49.2,11,0.1,378,-0.30000000000000004,210,25.4,1294,7.6,1362,3.4
성동구,응봉동,2,40,1616,121,8.9,70,47.8,117,20.1,150,844.5,171,622.2,77,27.0,41,75.7,84,172.9,71,274.6,198,40.5,29,-0.1,700,-0.5,467,20.6,1470,6.699999999999999,1558,3.4
성동구,응봉동,2,50,1619,131,5.7,138,73.5,197,29.200000000000003,233,1373.7,295,894.7,138,38.8,66,102.7,210,161.7,168,244.8,429,43.4,30,-0.4,1186,-1.7,1219,19.8,1567,9.4,1603,5.1
성동구,응봉동,2,60,1209,220,2.2,216,47.8,367,19.2,349,827.2,495,519.9,256,27.0,141,82.6,615,56.2,589,83.8,727,23.9,119,-0.9999999999999999,1130,-2.0,1173,14.0,1207,3.3,1203,3.4
성동구,행당1동,1,20,1269,315,33.2,50,41.8,96,20.4,82,1094.8000000000002,121,736.2,72,25.4,17,136.3,50,193.8,55,193.60000000000002,66,63.8,15,0.5,315,-0.2,187,28.3,1100,5.7,1253,3.4
성동구,행당1동,1,30,1123,200,27.1,122,60.5,137,23.7,139,1343.1999999999998,143,840.7,123,34.5,58,126.2,114,255.2,112,279.1,150,63.400000000000006,44,0.30000000000000004,345,-0.4,280,30.1,930,8.0,1099,3.4
성동구,행당1동,1,40,1074,156,18.4,120,65.5,147,22.7,125,1810.3000000000002,173,838.0,113,34.5,66,119.3,154,220.10000000000002,139,245.3,169,60.2,42,0.0,476,-0.6,554,19.6,912,8.9,1067,3.4
성동구,행당1동,1,50,1510,150,11.7,148,94.8,166,34.0,189,2663.5,210,1321.5,162,48.7,60,137.2,189,199.4,202,224.6,338,56.7,46,-0.2,1054,-1.5,1189,22.2,1471,8.1,1507,1.7
성동구,행당1동,1,60,789,185,4.7,171,57.5,262,24.5,223,1478.1,302,836.3,195,34.5,79,98.30000000000001,354,101.10000000000001,308,96.4,392,39.2,75,-0.8999999999999999,739,-1.9,775,13.899999999999999,786,8.3,789,0.0
성동구,행당1동,2,20,1279,324,21.7,69,48.3,96,21.299999999999997,81,1099.0,140,727.3,68,29.200000000000003,22,77.69999999999999,29,153.8,31,228.8,58,50.2,10,0.30000000000000004,237,-0.2,172,28.8,1191,6.0,1229,3.4
성동구,행당1동,2,30,1130,192,16.0,79,48.6,109,21.0,114,905.5,136,736.9000000000001,66,29.0,45,76.8,82,200.39999999999998,59,302.0,114,53.599999999999994,21,0.1,361,-0.30000000000000004,231,27.6,1013,8.0,1081,3.4
성동구,행당1동,2,40,1098,160,10.399999999999999,104,47.0,125,19.0,157,928.3,169,636.2,99,26.700000000000003,35,75.1,75,179.60000000000002,59,270.3,137,44.9,24,-0.1,506,-0.6000000000000001,405,22.5,1002,7.300000000000001,1071,3.4
성동구,행당1동,2,50,1546,161,6.3,202,65.9,230,26.9,271,1391.2,263,877.4000000000001,176,37.0,63,97.1,219,170.8,194,238.0,433,41.6,48,-0.5,1127,-1.6,1172,15.5,1515,5.6,1532,3.4
성동구,행당1동,2,60,992,273,2.8,248,40.599999999999994,354,18.5,340,831.3,416,508.2,272,24.5,137,86.9,498,62.0,460,110.3,559,27.9,125,-1.1,919,-1.9,956,19.3,982,3.4,986,1.7
성동구,행당2동,1,20,1376,66,32.5,115,45.3,166,20.6,176,1095.8,208,639.8,118,26.799999999999997,29,135.8,63,182.3,54,180.5,84,64.1,17,0.4,355,-0.30000000000000004,331,26.799999999999997,1209,6.9,1359,3.4
성동구,행당2동,1,30,2077,187,25.4,157,64.0,206,24.4,174,1560.2,235,817.1,170,34.8,69,128.8,172,268.9,145,277.9,196,64.69999999999999,37,0.30000000000000004,563,-0.30000000000000004,494,28.4,1672,8.0,2020,3.4
성동구,행당2동,1,40,2403,156,17.1,201,68.3,238,23.3,206,1744.9,264,825.4,186,34.4,130,119.5,271,233.6,234,271.3,363,59.7,87,0.1,994,-0.6,1074,21.3,2047,8.0,2385,3.4
성동구,행당2동,1,50,2287,191,13.2,192,99.4,257,35.1,235,2620.5,299,1207.5,207,48.8,88,137.8,279,214.1,251,229.9,416,59.4,61,-0.2,1575,-1.5,1794,23.3,2194,14.4,2279,3.4
성동구,행당2동,1,60,1216,270,3.9,208,61.2,376,26.299999999999997,297,1472.8,433,728.9,286,35.8,136,93.6,543,81.2,514,83.6,581,34.4,132,-0.9,1142,-1.9,1182,18.2,1209,11.100000000000001,1214,1.7
성동구,행당2동,2,20,1429,76,22.4,65,48.2,128,21.2,102,949.6,164,607.5999999999999,80,28.5,24,79.9,50,154.1,40,226.0,86,50.0,17,0.2,301,-0.1,239,26.0,1335,6.0,1373,3.4
성동구,행당2동,2,30,2343,193,15.7,161,51.0,195,21.6,233,948.9,244,694.8,139,28.8,63,73.1,96,201.5,74,305.6,168,52.5,27,0.1,649,-0.30000000000000004,385,26.0,2107,7.300000000000001,2254,3.4
성동구,행당2동,2,40,2347,148,9.100000000000001,179,47.2,232,18.3,283,870.2,299,602.8,159,25.1,67,72.9,124,171.2,87,274.8,255,41.0,38,-0.1,1110,-0.7,760,20.6,2119,6.699999999999999,2288,3.4
성동구,행당2동,2,50,2514,216,5.6,247,68.1,318,27.3,357,1238.0,421,911.8,256,35.2,69,104.4,248,159.8,200,239.70000000000002,619,39.8,35,-0.30000000000000004,1848,-1.5,1894,22.0,2454,8.8,2490,5.1
성동구,행당2동,2,60,1715,477,2.6,400,38.1,695,18.0,584,759.7,806,527.9,583,23.3,263,87.30000000000001,922,69.19999999999999,799,94.6,1023,29.1,233,-1.1,1613,-1.9,1647,19.5,1711,5.6,1709,3.4
성북구,길음1동,1,20,1683,69,29.1,119,49.8,197,22.7,152,1254.1,233,706.6,215,21.8,30,129.3,81,169.3,54,172.7,103,58.1,15,0.4,439,-0.30000000000000004,446,25.1,1459,6.5,1653,3.4
성북구,길음1동,1,30,2984,111,27.2,235,64.6,320,25.0,266,1722.6999999999998,384,850.4,307,29.6,132,123.7,299,269.8,268,279.7,322,65.0,76,0.30000000000000004,929,-0.4,751,27.4,2421,7.6,2924,3.4
성북구,길음1동,1,40,3805,207,20.3,242,71.69999999999999,309,24.0,246,1998.7,370,811.0,370,29.0,153,123.6,389,255.29999999999998,301,287.5,431,62.0,97,0.2,1407,-0.5,1629,22.0,3272,8.2,3726,3.4
성북구,길음1동,1,50,2778,173,13.2,157,101.1,269,35.7,216,2879.2,326,1192.7,322,41.3,126,134.9,360,235.10000000000002,317,245.3,551,60.5,93,-0.2,1925,-1.5,2147,22.4,2649,11.899999999999999,2747,5.1
성북구,길음1동,1,60,1525,276,3.3,244,59.5,441,25.700000000000003,374,1454.9,500,687.4000000000001,488,28.0,154,93.9,663,82.8,630,94.4,753,33.4,137,-1.0,1420,-1.9,1487,18.8,1515,5.0,1522,0.0
성북구,길음1동,2,20,1840,84,18.6,102,49.7,128,22.4,129,1108.8000000000002,190,674.8,150,21.9,12,72.3,40,147.5,33,203.3,79,45.8,5,0.2,362,-0.2,268,24.4,1717,6.0,1783,3.4
성북구,길음1동,2,30,3615,120,15.899999999999999,242,47.900000000000006,307,21.2,406,1002.2,407,695.9,414,21.2,102,76.3,161,197.9,109,307.6,241,53.5,58,0.1,1150,-0.4,628,25.9,3209,6.7,3470,3.4
성북구,길음1동,2,40,3585,192,9.2,244,44.0,282,18.3,476,845.9,443,598.3,570,16.7,93,73.8,155,173.6,119,266.3,389,39.4,51,-0.1,1586,-0.6,1065,20.9,3267,6.9,3495,3.4
성북구,길음1동,2,50,3230,218,6.199999999999999,271,69.5,444,27.9,458,1310.1,660,852.2,687,25.9,111,99.4,329,159.5,270,230.0,819,41.5,75,-0.5,2330,-1.5,2423,21.7,3153,13.5,3197,5.1
성북구,길음1동,2,60,2129,470,2.1,417,40.1,796,19.3,660,795.6,953,527.7,863,20.0,316,83.1,1173,75.3,1043,90.8,1323,27.299999999999997,272,-1.2,2015,-2.0,2062,17.900000000000002,2126,1.7,2122,3.4
성북구,길음2동,1,20,1072,128,31.1,82,45.8,147,21.4,105,1266.4,179,696.5,151,21.7,21,134.0,66,182.60000000000002,49,188.5,68,58.0,15,0.4,264,-0.2,246,25.9,923,6.300000000000001,1061,3.4
성북구,길음2동,1,30,1211,143,27.0,99,63.7,131,24.5,109,1774.1,152,873.4,126,29.4,30,129.3,98,257.70000000000005,71,280.0,109,66.1,26,0.4,373,-0.4,301,28.1,994,8.0,1179,3.4
성북구,길음2동,1,40,1342,160,18.2,94,69.1,126,23.4,110,1973.4,150,766.8,144,30.3,57,119.3,129,247.8,106,290.9,157,60.0,33,0.2,564,-0.5,615,21.0,1170,7.8999999999999995,1319,3.4
성북구,길음2동,1,50,1765,127,11.5,86,96.2,153,36.7,131,2610.5,203,1226.4,203,41.9,55,134.8,211,205.8,200,208.2,342,59.2,34,-0.1,1268,-1.5,1456,25.8,1711,9.2,1752,5.1
성북구,길음2동,1,60,1017,226,3.6,169,56.4,283,24.0,237,1445.5,345,733.0,288,28.7,108,97.1,415,79.3,391,90.4,465,34.9,88,-0.9,938,-1.9,985,17.2,1012,10.0,1016,0.0
성북구,길음2동,2,20,1077,138,20.9,62,49.2,115,22.1,78,1209.9,126,716.2,97,23.0,11,80.1,32,153.8,20,222.79999999999998,63,51.099999999999994,0,0.30000000000000004,210,-0.1,179,26.0,1007,7.0,1028,3.4
